Carrera,Sexo,FechaNacimiento,Edad,Semestre,AsignaturasCursadas,AsignaturasAprobadas,CreditosCursados,CreditosAprobados,PromedioUltimoPeriodo,PromedioAcumulado,Duracion,Estado
ESTUDIOS MUSICALES,Femenino,23/08/1980,37,10,1,0,1,0,2.9,3.802,0,DESERTOR
ESTUDIOS MUSICALES,Femenino,10/11/1991,26,1,5,0,16,0,1.919,1.919,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,18/02/1991,26,1,10,0,32,0,1.431,1.352,1,DESERTOR
ESTUDIOS MUSICALES,Masculino,28/12/1984,32,10,46,42,145,119,4.15,3.891,8,GRADUADO
ESTUDIOS MUSICALES,Masculino,29/08/1982,35,3,21,13,64,38,2.733,2.936,4,DESERTOR
ESTUDIOS MUSICALES,Masculino,14/07/1992,25,1,17,10,37,20,0.909,2.192,2,DESERTOR
ESTUDIOS MUSICALES,Masculino,02/10/1992,25,4,24,24,66,66,4.097,4.111,3,DESERTOR
ESTUDIOS MUSICALES,Masculino,20/02/1993,24,1,6,3,18,8,2.017,2.721,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,06/11/1991,26,1,5,0,16,0,0.431,0.431,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,03/02/1996,21,6,48,48,120,120,4.316,4.175,7,ACTIVO
ESTUDIOS MUSICALES,Masculino,09/07/1993,24,2,18,8,52,24,2.285,2.719,2,DESERTOR
ESTUDIOS MUSICALES,Masculino,27/10/1988,29,1,10,2,36,10,0,1.339,2,DESERTOR
ESTUDIOS MUSICALES,Masculino,06/04/1986,31,7,42,29,108,65,1.3,3.472,6,DESERTOR
ESTUDIOS MUSICALES,Masculino,28/12/1991,25,9,55,55,153,153,4.456,4.25,8,ACTIVO
ESTUDIOS MUSICALES,Masculino,23/10/1996,21,5,30,27,79,73,4.508,4.048,4,ACTIVO
ESTUDIOS MUSICALES,Masculino,01/01/1975,42,10,13,10,39,34,4.35,4.089,17,ACTIVO
ESTUDIOS MUSICALES,Femenino,15/03/1990,27,9,57,56,172,168,4.28,3.829,9,ACTIVO
ESTUDIOS MUSICALES,Femenino,19/12/1991,25,1,5,3,16,11,3.369,3.369,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,05/05/1985,32,10,46,46,46,46,4.275,3.971,6,GRADUADO
ESTUDIOS MUSICALES,Masculino,16/07/1994,23,4,24,24,66,66,4.386,4.501,3,DESERTOR
ESTUDIOS MUSICALES,Femenino,20/03/1982,35,1,5,3,16,7,2.356,2.356,0,DESERTOR
ESTUDIOS MUSICALES,Femenino,10/04/1994,23,1,15,13,24,16,2.75,2.75,2,DESERTOR
ESTUDIOS MUSICALES,Masculino,22/11/1982,34,10,14,12,51,49,4.24,4.277,2,GRADUADO
ESTUDIOS MUSICALES,Masculino,09/04/1992,25,5,30,26,78,69,4.217,3.903,4,DESERTOR
ESTUDIOS MUSICALES,Masculino,17/01/1989,28,10,56,53,151,142,0,0,9,GRADUADO
ESTUDIOS MUSICALES,Masculino,23/04/1997,20,1,5,5,16,16,4.5,4.5,0,ACTIVO
ESTUDIOS MUSICALES,Masculino,12/08/1990,27,7,47,47,121,121,4.772,4.42,6,ACTIVO
ESTUDIOS MUSICALES,Masculino,10/07/1994,23,6,51,48,129,117,4.275,4.011,8,ACTIVO
ESTUDIOS MUSICALES,Masculino,07/01/1980,37,10,9,9,33,31,4.3,3.931,2,GRADUADO
ESTUDIOS MUSICALES,Masculino,02/08/1979,38,7,12,11,33,30,4.027,3.849,8,DESERTOR
ESTUDIOS MUSICALES,Masculino,13/10/1986,31,4,30,23,83,64,2.776,3.357,5,DESERTOR
ESTUDIOS MUSICALES,Masculino,24/11/1976,40,2,3,0,11,0,0.491,2.031,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,19/01/1990,27,7,16,13,64,47,3.397,4.088,5,DESERTOR
ESTUDIOS MUSICALES,Masculino,16/10/1988,29,10,54,46,201,142,3.6,3.404,17,ACTIVO
ESTUDIOS MUSICALES,Masculino,01/05/1987,30,10,50,47,159,145,5,5,10,GRADUADO
ESTUDIOS MUSICALES,Masculino,22/07/1980,37,10,66,51,156,118,1.92,3.612,15,DESERTOR
ESTUDIOS MUSICALES,Masculino,09/09/1981,36,2,11,5,32,16,0.872,1.852,1,DESERTOR
ESTUDIOS MUSICALES,Masculino,24/09/1996,21,3,12,11,33,30,4.391,4.065,1,ACTIVO
ESTUDIOS MUSICALES,Masculino,25/09/1979,38,10,34,32,73,71,4.813,4.322,5,GRADUADO
ESTUDIOS MUSICALES,Masculino,30/06/1990,27,10,59,58,171,167,4,4,10,GRADUADO
ESTUDIOS MUSICALES,Masculino,02/06/1988,29,1,16,4,49,12,0.124,1.373,2,DESERTOR
ESTUDIOS MUSICALES,Femenino,11/11/1983,34,10,1,1,1,1,3.9,4.015,0,GRADUADO
ESTUDIOS MUSICALES,Femenino,09/12/1997,19,2,11,11,32,32,4,3.952,1,ACTIVO
ESTUDIOS MUSICALES,Femenino,13/05/1991,26,4,35,23,97,60,2.37,2.973,7,DESERTOR
ESTUDIOS MUSICALES,Femenino,21/07/1990,27,1,11,2,33,5,0,0.712,1,DESERTOR
ESTUDIOS MUSICALES,Masculino,20/02/1981,36,9,34,21,100,60,2.295,3.13,9,DESERTOR
ESTUDIOS MUSICALES,Masculino,19/08/1988,29,10,49,47,139,138,4.274,4.123,7,GRADUADO
ESTUDIOS MUSICALES,Masculino,26/06/1992,25,1,6,3,16,5,2.313,3.133,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,22/09/1993,24,3,32,30,95,89,4.466,4.525,10,ACTIVO
ESTUDIOS MUSICALES,Femenino,22/12/1989,27,1,4,4,18,18,3.808,3.808,0,ACTIVO
ESTUDIOS MUSICALES,Femenino,18/12/1986,30,1,7,6,22,18,2.695,3.175,1,DESERTOR
ESTUDIOS MUSICALES,Masculino,13/03/1992,25,6,37,37,99,99,4.35,4.274,5,ACTIVO
ESTUDIOS MUSICALES,Masculino,02/08/1993,24,5,38,27,97,72,3.209,3.341,6,ACTIVO
ESTUDIOS MUSICALES,Masculino,27/03/1991,26,9,27,25,85,82,4.467,4.371,5,ACTIVO
ESTUDIOS MUSICALES,Masculino,25/08/1993,24,4,22,9,58,23,0.182,3.038,3,DESERTOR
ESTUDIOS MUSICALES,Masculino,28/08/1993,24,10,62,58,178,168,4.35,4.101,10,GRADUADO
ESTUDIOS MUSICALES,Masculino,28/08/1993,24,10,62,58,178,168,5,5,10,GRADUADO
ESTUDIOS MUSICALES,Femenino,28/01/1999,18,2,11,11,32,32,3.691,3.842,1,ACTIVO
ESTUDIOS MUSICALES,Masculino,10/03/1994,23,6,45,42,118,109,4.308,3.905,7,ACTIVO
ESTUDIOS MUSICALES,Masculino,16/09/1990,27,10,62,56,177,163,5,5,12,GRADUADO
ESTUDIOS MUSICALES,Masculino,28/10/1996,21,1,5,5,16,16,3.438,3.438,0,DESERTOR
ESTUDIOS MUSICALES,Femenino,23/12/1989,27,2,12,6,38,17,1.873,3.034,2,DESERTOR
ESTUDIOS MUSICALES,Masculino,09/12/1976,40,5,23,15,67,49,1.05,3.397,4,DESERTOR
ESTUDIOS MUSICALES,Masculino,19/02/1996,21,1,11,10,32,29,3.509,3.467,1,ACTIVO
ESTUDIOS MUSICALES,Masculino,29/11/1990,26,1,5,0,16,0,0.684,0.684,0,ACTIVO
ESTUDIOS MUSICALES,Masculino,13/11/1985,32,10,18,18,66,66,4.033,3.927,3,GRADUADO
ESTUDIOS MUSICALES,Masculino,04/10/1989,28,4,27,21,75,63,3.043,3.32,4,DESERTOR
ESTUDIOS MUSICALES,Masculino,11/11/1983,34,10,30,27,94,83,4.5,3.891,10,GRADUADO
ESTUDIOS MUSICALES,Masculino,12/02/1994,23,1,11,9,33,24,3.465,3.397,1,ACTIVO
ESTUDIOS MUSICALES,Masculino,25/08/1993,24,2,14,12,36,30,4.57,4.19,2,ACTIVO
ESTUDIOS MUSICALES,Masculino,30/10/1990,27,10,56,55,166,159,4.825,4.479,10,GRADUADO
ESTUDIOS MUSICALES,Masculino,23/06/1986,31,7,17,13,40,29,3.192,3.895,2,DESERTOR
ESTUDIOS MUSICALES,Masculino,20/01/1997,20,1,5,2,16,3,2.572,2.572,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,18/02/1987,30,5,44,25,133,70,2.87,2.929,8,DESERTOR
ESTUDIOS MUSICALES,Masculino,16/02/1997,20,4,28,25,81,69,4.091,3.782,4,ACTIVO
ESTUDIOS MUSICALES,Masculino,04/01/1993,24,8,59,55,160,147,4.057,3.97,10,ACTIVO
ESTUDIOS MUSICALES,Masculino,10/02/1985,32,10,50,46,145,132,4.663,4,8,GRADUADO
ESTUDIOS MUSICALES,Femenino,11/07/1990,27,6,39,39,107,95,3.725,4.228,6,DESERTOR
ESTUDIOS MUSICALES,Femenino,01/06/1980,37,5,23,22,61,57,2.633,3.978,3,DESERTOR
ESTUDIOS MUSICALES,Masculino,07/09/1989,28,1,10,7,19,10,2.433,2.433,1,DESERTOR
ESTUDIOS MUSICALES,Femenino,29/01/1994,23,5,38,38,89,89,4.588,4.326,5,ACTIVO
ESTUDIOS MUSICALES,Femenino,08/06/1987,30,1,11,5,32,16,1.731,2.727,1,DESERTOR
ESTUDIOS MUSICALES,Femenino,17/12/1989,27,2,9,5,28,16,1.05,2.655,1,DESERTOR
ESTUDIOS MUSICALES,Femenino,25/11/1981,35,10,1,1,1,1,4.8,4,0,GRADUADO
ESTUDIOS MUSICALES,Femenino,04/07/1981,36,2,27,10,87,28,1.91,1.805,6,DESERTOR
ESTUDIOS MUSICALES,Femenino,16/04/1991,26,1,5,0,16,0,1.125,2.018,0,DESERTOR
ESTUDIOS MUSICALES,Femenino,19/12/1987,29,8,32,30,85,77,3.75,3.666,6,DESERTOR
ESTUDIOS MUSICALES,Masculino,08/06/1988,29,10,37,27,120,94,4.05,3.952,11,ACTIVO
ESTUDIOS MUSICALES,Femenino,12/02/1986,31,9,7,7,30,30,4.533,4.402,1,GRADUADO
ESTUDIOS MUSICALES,Masculino,08/11/1989,28,10,66,58,187,167,0,0,12,GRADUADO
ESTUDIOS MUSICALES,Masculino,03/05/1986,31,10,68,60,188,171,5,5,12,GRADUADO
ESTUDIOS MUSICALES,Masculino,19/06/1997,20,6,32,31,90,88,3.81,4.244,4,ACTIVO
ESTUDIOS MUSICALES,Masculino,28/07/1985,32,10,2,2,2,2,3.96,4.071,0,GRADUADO
ESTUDIOS MUSICALES,Masculino,16/01/1991,26,1,5,3,16,8,1.909,1.909,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,15/11/1983,34,10,9,9,32,32,3.8,3.947,2,GRADUADO
ESTUDIOS MUSICALES,Masculino,11/02/1988,29,10,60,58,174,170,3,4.015,10,DESERTOR
ESTUDIOS MUSICALES,Masculino,04/08/1981,36,7,41,36,138,122,3.75,3.593,10,ACTIVO
ESTUDIOS MUSICALES,Masculino,23/12/1985,31,3,21,19,64,52,3.978,3.921,3,DESERTOR
ESTUDIOS MUSICALES,Femenino,20/12/1997,19,3,24,23,64,61,4.225,3.968,3,ACTIVO
ESTUDIOS MUSICALES,Masculino,10/02/1993,24,5,5,4,16,14,4.083,3.791,1,ACTIVO
ESTUDIOS MUSICALES,Masculino,08/06/1983,34,9,22,19,61,53,3.34,3.725,4,GRADUADO
ESTUDIOS MUSICALES,Masculino,18/10/1979,38,5,23,15,70,47,0.973,3.037,3,DESERTOR
ESTUDIOS MUSICALES,Masculino,22/07/1988,29,1,11,7,32,24,2.75,3.021,1,DESERTOR
ESTUDIOS MUSICALES,Masculino,29/05/1989,28,1,9,2,32,6,2.95,2.253,1,DESERTOR
ESTUDIOS MUSICALES,Masculino,25/01/1991,26,10,69,63,184,169,3.206,3.642,11,DESERTOR
ESTUDIOS MUSICALES,Masculino,20/09/1993,24,7,52,48,130,121,4.5,3.787,9,ACTIVO
ESTUDIOS MUSICALES,Femenino,23/05/1987,30,1,5,4,16,10,3.325,3.325,0,DESERTOR
ESTUDIOS MUSICALES,Femenino,10/07/1991,26,7,67,44,179,108,3.164,3.013,13,DESERTOR
ESTUDIOS MUSICALES,Masculino,23/09/1996,21,6,43,39,114,110,4.295,3.958,6,ACTIVO
ESTUDIOS MUSICALES,Masculino,29/07/1980,37,10,32,27,103,88,4.06,3.906,7,ACTIVO
ESTUDIOS MUSICALES,Masculino,29/07/1980,37,10,32,27,103,88,5,5,7,ACTIVO
ESTUDIOS MUSICALES,Masculino,12/01/1996,21,7,44,43,118,118,4.614,4.248,6,ACTIVO
ESTUDIOS MUSICALES,Femenino,14/02/1978,39,1,5,5,10,10,4.46,4.46,0,ACTIVO
ESTUDIOS MUSICALES,Masculino,14/03/1978,39,2,11,11,32,32,4.072,3.897,1,DESERTOR
ESTUDIOS MUSICALES,Masculino,04/03/1957,60,2,9,9,33,33,4.18,4.253,1,GRADUADO
ESTUDIOS MUSICALES,Masculino,26/03/1984,33,10,6,6,6,6,4.756,4.097,0,GRADUADO
ESTUDIOS MUSICALES,Masculino,25/02/1986,31,6,36,35,96,93,4.408,4.19,5,DESERTOR
ESTUDIOS MUSICALES,Masculino,02/03/1984,33,1,5,0,16,0,1.1,1.1,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,07/07/1984,33,1,5,0,16,0,0.763,0.763,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,25/10/1986,31,10,18,18,18,18,4.32,4.012,3,GRADUADO
ESTUDIOS MUSICALES,Masculino,27/01/1987,30,1,5,3,16,8,2.969,2.969,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,08/05/1982,35,2,3,3,9,9,3.767,3.408,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,12/04/1985,32,9,18,18,66,66,4.469,4.195,3,GRADUADO
ESTUDIOS MUSICALES,Masculino,24/01/1985,32,10,39,31,39,31,3.662,3.498,5,GRADUADO
ESTUDIOS MUSICALES,Masculino,16/12/1987,29,2,20,11,56,32,2.553,2.651,3,DESERTOR
ESTUDIOS MUSICALES,Masculino,25/10/1980,37,2,12,12,32,32,4.707,4.65,1,DESERTOR
ESTUDIOS MUSICALES,Masculino,16/11/1985,32,10,6,6,6,6,4.778,4.529,0,GRADUADO
ESTUDIOS MUSICALES,Masculino,02/05/1980,37,8,2,2,12,12,4.1,4.062,0,GRADUADO
ESTUDIOS MUSICALES,Masculino,08/03/1992,25,1,5,0,16,0,2.063,2.063,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,13/05/1987,30,10,9,9,32,32,4.4,4.299,1,GRADUADO
ESTUDIOS MUSICALES,Masculino,30/11/1989,27,3,17,13,55,39,3.282,3.312,3,DESERTOR
ESTUDIOS MUSICALES,Masculino,01/08/1986,31,1,5,0,16,0,0.225,0.225,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,26/02/1990,27,1,12,11,23,17,3.688,3.688,1,DESERTOR
ESTUDIOS MUSICALES,Masculino,20/03/1990,27,1,5,1,16,4,2.669,2.669,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,29/03/1988,29,1,5,0,16,0,0.675,0.675,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,29/06/2005,12,10,13,13,37,37,1.85,3.634,2,DESERTOR
ESTUDIOS MUSICALES,Masculino,10/05/1985,32,5,15,13,15,13,4.138,3.884,1,DESERTOR
ESTUDIOS MUSICALES,Masculino,27/07/1982,35,10,5,5,5,5,3.766,3.7,1,GRADUADO
ESTUDIOS MUSICALES,Femenino,14/12/1988,28,4,6,6,16,16,3.956,4.316,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,20/03/1991,26,5,52,33,147,91,2.265,3.008,10,ACTIVO
ESTUDIOS MUSICALES,Masculino,29/05/1988,29,1,30,6,95,24,3.047,1.772,9,DESERTOR
ESTUDIOS MUSICALES,Masculino,04/06/1989,28,10,58,55,165,160,4.431,4.225,8,GRADUADO
ESTUDIOS MUSICALES,Masculino,27/05/1993,24,5,44,33,120,86,3.982,3.182,6,ACTIVO
ESTUDIOS MUSICALES,Masculino,07/05/1991,26,3,15,13,50,39,3.756,3.658,3,DESERTOR
ESTUDIOS MUSICALES,Masculino,10/06/1988,29,7,53,48,148,112,3.927,3.794,9,DESERTOR
ESTUDIOS MUSICALES,Femenino,05/06/1985,32,9,9,9,32,32,4.925,4.292,1,GRADUADO
ESTUDIOS MUSICALES,Femenino,19/04/1984,33,1,11,5,32,13,2.074,2.356,1,DESERTOR
ESTUDIOS MUSICALES,Femenino,27/09/1972,45,10,9,9,32,32,1.1,3.886,2,GRADUADO
ESTUDIOS MUSICALES,Femenino,28/01/1994,23,6,34,34,86,86,4.219,4.362,5,DESERTOR
ESTUDIOS MUSICALES,Masculino,09/11/1985,32,10,79,55,219,162,3.45,3.452,16,ACTIVO
ESTUDIOS MUSICALES,Masculino,20/02/1990,27,10,62,58,175,165,0,0,11,GRADUADO
ESTUDIOS MUSICALES,Masculino,13/06/1994,23,1,14,6,46,17,2.556,2.134,2,DESERTOR
ESTUDIOS MUSICALES,Masculino,05/08/1992,25,2,8,7,23,19,3.229,3.752,1,DESERTOR
ESTUDIOS MUSICALES,Masculino,12/03/1993,24,4,28,26,76,70,4.085,4.164,4,DESERTOR
ESTUDIOS MUSICALES,Masculino,23/11/1990,26,3,37,28,98,62,3.725,3.263,7,ACTIVO
ESTUDIOS MUSICALES,Masculino,19/05/1994,23,6,42,40,110,105,4.071,3.83,7,ACTIVO
ESTUDIOS MUSICALES,Masculino,25/12/1989,27,1,5,0,16,0,2.025,2.025,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,14/10/1988,29,3,14,13,42,38,2.74,3.808,3,DESERTOR
ESTUDIOS MUSICALES,Masculino,19/05/1990,27,2,17,12,51,36,3.806,3.697,2,DESERTOR
ESTUDIOS MUSICALES,Masculino,25/06/1988,29,1,21,3,63,13,2.353,2.143,3,DESERTOR
ESTUDIOS MUSICALES,Masculino,17/10/1990,27,3,10,9,31,29,3.75,3.818,4,ACTIVO
ESTUDIOS MUSICALES,Masculino,31/05/1980,37,10,50,50,109,109,4.772,4.167,8,GRADUADO
ESTUDIOS MUSICALES,Femenino,22/03/1986,31,10,8,8,31,31,4.05,4.155,1,GRADUADO
ESTUDIOS MUSICALES,Masculino,03/07/1989,28,10,35,34,35,34,3.819,3.893,4,GRADUADO
ESTUDIOS MUSICALES,Femenino,11/11/1985,32,1,5,5,16,16,4.638,4.638,0,DESERTOR
ESTUDIOS MUSICALES,Femenino,12/02/1993,24,9,55,53,157,144,3.668,3.993,10,ACTIVO
ESTUDIOS MUSICALES,Femenino,24/01/1998,19,1,5,5,16,16,4.356,4.356,0,ACTIVO
ESTUDIOS MUSICALES,Femenino,13/09/1993,24,6,52,49,133,124,3.943,3.796,8,ACTIVO
ESTUDIOS MUSICALES,Masculino,01/10/1989,28,8,68,52,214,139,1.761,3.438,16,ACTIVO
ESTUDIOS MUSICALES,Masculino,26/01/1999,18,1,11,10,32,31,3.681,3.591,1,ACTIVO
ESTUDIOS MUSICALES,Masculino,20/05/1988,29,10,59,59,169,169,4.188,4.309,9,GRADUADO
ESTUDIOS MUSICALES,Masculino,20/05/1988,29,10,59,59,169,169,5,5,9,GRADUADO
ESTUDIOS MUSICALES,Masculino,02/06/1987,30,1,5,1,16,4,2.619,2.619,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,01/01/1991,26,10,62,58,176,168,3.188,3.846,12,ACTIVO
ESTUDIOS MUSICALES,Masculino,31/07/1991,26,10,63,62,172,167,4.65,3.889,10,GRADUADO
ESTUDIOS MUSICALES,Masculino,31/07/1991,26,10,63,62,172,167,4,4,10,GRADUADO
ESTUDIOS MUSICALES,Masculino,14/06/1993,24,10,61,59,181,170,3.75,3.912,10,ACTIVO
ESTUDIOS MUSICALES,Masculino,27/07/1987,30,1,4,0,10,0,0.57,0.57,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,05/05/1983,34,2,5,0,14,0,0,2.588,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,13/11/1993,24,3,26,16,78,46,2.55,3.007,6,DESERTOR
ESTUDIOS MUSICALES,Masculino,27/07/1993,24,10,45,44,98,94,3.9,3.939,6,ACTIVO
ESTUDIOS MUSICALES,Masculino,06/06/1987,30,10,50,48,140,135,4.43,4.074,7,GRADUADO
ESTUDIOS MUSICALES,Masculino,11/05/1981,36,5,22,20,57,56,4.192,3.915,4,DESERTOR
ESTUDIOS MUSICALES,Masculino,27/02/1996,21,1,5,5,16,16,3.938,3.938,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,24/12/1994,22,7,49,46,142,133,3.361,3.962,8,ACTIVO
ESTUDIOS MUSICALES,Masculino,12/05/1997,20,4,5,4,15,11,3.51,3.624,0,ACTIVO
ESTUDIOS MUSICALES,Masculino,12/05/1997,20,4,31,31,69,69,3.704,3.652,5,ACTIVO
ESTUDIOS MUSICALES,Masculino,04/01/1992,25,1,5,2,16,6,3.163,3.163,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,18/09/1992,25,5,2,2,7,7,4.343,4.751,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,04/08/1987,30,10,56,50,121,114,4,3.976,15,GRADUADO
ESTUDIOS MUSICALES,Masculino,29/01/1996,21,2,11,10,32,30,3.788,4.08,1,ACTIVO
ESTUDIOS MUSICALES,Masculino,24/10/1995,22,3,13,13,35,35,4.112,4.152,1,ACTIVO
ESTUDIOS MUSICALES,Masculino,10/10/2005,12,9,45,42,130,111,3.403,3.878,7,DESERTOR
ESTUDIOS MUSICALES,Masculino,17/10/1985,32,9,40,26,121,75,2.275,3.457,9,DESERTOR
ESTUDIOS MUSICALES,Masculino,01/10/1981,36,2,11,11,27,25,4.28,4.364,3,GRADUADO
ESTUDIOS MUSICALES,Masculino,12/06/1991,26,2,16,12,48,35,2.809,3.013,2,DESERTOR
ESTUDIOS MUSICALES,Masculino,29/05/1987,30,4,12,12,32,32,3.888,3.866,1,DESERTOR
ESTUDIOS MUSICALES,Masculino,26/12/1997,19,4,24,24,64,64,4.625,4.582,3,ACTIVO
ESTUDIOS MUSICALES,Masculino,11/02/1990,27,10,65,52,210,145,1.5,3.523,15,ACTIVO
ESTUDIOS MUSICALES,Masculino,16/02/1990,27,5,45,31,114,75,2.083,3.197,7,DESERTOR
ESTUDIOS MUSICALES,Femenino,25/01/1998,19,1,5,2,16,5,2.281,2.281,0,DESERTOR
ESTUDIOS MUSICALES,Femenino,11/03/1986,31,10,19,18,75,66,3.927,4.075,4,GRADUADO
ESTUDIOS MUSICALES,Masculino,03/05/1995,22,2,15,8,47,21,1.779,2.634,3,ACTIVO
ESTUDIOS MUSICALES,Masculino,23/05/1990,27,8,43,43,121,121,4.339,4.322,7,DESERTOR
ESTUDIOS MUSICALES,Masculino,01/01/1986,31,10,28,28,28,28,4.043,4.129,3,GRADUADO
ESTUDIOS MUSICALES,Femenino,06/01/1992,25,10,29,28,88,86,4.345,4.259,4,GRADUADO
ESTUDIOS MUSICALES,Femenino,06/01/1992,25,10,29,28,88,86,5,5,4,GRADUADO
ESTUDIOS MUSICALES,Masculino,17/07/1985,32,1,11,6,33,14,3.056,2.798,1,DESERTOR
ESTUDIOS MUSICALES,Masculino,14/06/1984,33,10,16,15,50,49,4.575,3.871,16,ACTIVO
ESTUDIOS MUSICALES,Masculino,14/06/1984,33,10,16,15,50,49,2.666,2.666,16,ACTIVO
ESTUDIOS MUSICALES,Masculino,21/11/1986,30,5,36,24,86,55,2.264,3.04,5,DESERTOR
ESTUDIOS MUSICALES,Femenino,08/11/1985,32,10,15,15,45,45,3.7,3.898,3,GRADUADO
ESTUDIOS MUSICALES,Masculino,31/01/1994,23,10,56,56,163,163,4.5,4.5,10,GRADUADO
ESTUDIOS MUSICALES,Femenino,18/05/1986,31,10,34,34,35,34,4.5,4.454,5,GRADUADO
ESTUDIOS MUSICALES,Femenino,29/09/1984,33,10,9,9,32,32,4.256,4.052,1,GRADUADO
ESTUDIOS MUSICALES,Femenino,24/08/1995,22,3,22,21,62,58,4.436,3.919,3,ACTIVO
ESTUDIOS MUSICALES,Masculino,23/04/1996,21,2,11,10,32,27,3.491,3.666,1,ACTIVO
ESTUDIOS MUSICALES,Masculino,13/01/1996,21,3,17,16,48,47,3.838,3.936,2,ACTIVO
ESTUDIOS MUSICALES,Masculino,03/02/1997,20,5,28,28,79,79,4.2,4.09,4,ACTIVO
ESTUDIOS MUSICALES,Masculino,28/10/1992,25,1,10,5,32,13,2.121,3.008,1,DESERTOR
ESTUDIOS MUSICALES,Femenino,04/02/1983,34,10,1,1,2,1,3.7,3.463,0,GRADUADO
ESTUDIOS MUSICALES,Masculino,17/08/1990,27,5,37,29,101,76,2.81,3.479,6,DESERTOR
ESTUDIOS MUSICALES,Femenino,09/06/1992,25,10,63,59,171,164,3.706,3.942,11,ACTIVO
ESTUDIOS MUSICALES,Femenino,10/07/1992,25,1,4,3,12,10,3.754,3.754,0,DESERTOR
ESTUDIOS MUSICALES,Masculino,11/07/1993,24,5,13,6,52,34,2.445,3.931,2,DESERTOR
ESTUDIOS MUSICALES,Masculino,07/03/1990,27,5,9,9,22,22,4.117,4.63,2,ACTIVO
ESTUDIOS MUSICALES,Femenino,08/12/1990,26,9,60,55,166,148,3.797,3.922,10,ACTIVO
ESTUDIOS MUSICALES,Femenino,28/06/1994,23,4,22,22,63,59,4.507,4.252,4,DESERTOR
ESTUDIOS MUSICALES,Femenino,12/12/1992,24,7,46,42,120,109,4.141,3.867,6,ACTIVO
ESTUDIOS MUSICALES,Femenino,12/03/1992,25,10,59,57,167,164,4.5,4.37,10,GRADUADO
ESTUDIOS MUSICALES,Femenino,14/12/1991,25,9,55,54,160,157,5,5,10,ACTIVO
ESTUDIOS MUSICALES,Femenino,12/10/1992,25,1,7,7,19,19,3.39,3.653,2,ACTIVO
ESTUDIOS MUSICALES,Femenino,16/10/1991,26,1,4,4,12,12,4.471,4.471,0,DESERTOR
ESTUDIOS MUSICALES,Femenino,05/05/1991,26,3,41,14,117,39,0.084,2.092,7,DESERTOR
ESTUDIOS MUSICALES,Masculino,22/08/1997,20,3,17,17,48,48,3.881,3.944,2,ACTIVO
ESTUDIOS MUSICALES,Femenino,05/03/1995,22,1,5,4,16,13,2.931,2.931,0,ACTIVO
ESTUDIOS MUSICALES,Femenino,18/02/1989,28,9,57,57,165,165,5,5,10,GRADUADO
ESTUDIOS MUSICALES,Femenino,02/08/1994,23,5,30,30,83,83,4.187,3.989,4,ACTIVO
ESTUDIOS MUSICALES,Femenino,04/03/1999,18,1,5,5,16,16,4.034,4.034,0,ACTIVO
ESTUDIOS MUSICALES,Femenino,06/10/1995,22,6,43,40,123,111,4.447,3.863,6,ACTIVO
ESTUDIOS MUSICALES,Femenino,06/10/1996,21,10,34,33,80,71,3.329,4.137,4,ACTIVO
ESTUDIOS MUSICALES,Femenino,06/10/1996,21,10,34,33,80,71,5,4.875,4,ACTIVO
ESTUDIOS MUSICALES,Femenino,24/08/1991,26,7,49,49,129,129,4.313,4.226,8,ACTIVO
ESTUDIOS MUSICALES,Femenino,15/02/1992,25,4,29,26,69,62,4.01,3.969,5,DESERTOR
ESTUDIOS MUSICALES,Femenino,16/06/1997,20,2,19,16,51,39,3.441,3.353,2,ACTIVO
ESTUDIOS MUSICALES,Masculino,14/03/1970,47,10,5,5,5,5,4.012,3.889,0,GRADUADO
ESTUDIOS MUSICALES,Masculino,26/11/1984,32,10,45,41,138,123,4.7,3.887,8,GRADUADO
ESTUDIOS MUSICALES,Masculino,01/01/1987,30,2,25,9,75,27,3.12,2.107,6,DESERTOR
ESTUDIOS MUSICALES,Femenino,16/06/1982,35,7,21,13,53,29,0.6,3.636,6,DESERTOR
