Carrera,Sexo,FechaNacimiento,Edad,Semestre,AsignaturasCursadas,AsignaturasAprobadas,CreditosCursados,CreditosAprobados,PromedioUltimoPeriodo,PromedioAcumulado,Duracion,Estado
PUBLICIDAD,Masculino,19/02/1989,28,10,55,54,155,151,4.333,4.333,11,GRADUADO
PUBLICIDAD,Masculino,18/04/1989,28,10,58,54,162,151,3.65,3.592,9,GRADUADO
PUBLICIDAD,Masculino,26/11/1995,21,1,4,1,12,3,2.213,2.213,0,DESERTOR
PUBLICIDAD,Masculino,22/09/1990,27,10,60,41,155,104,1.75,3.236,12,DESERTOR
PUBLICIDAD,Masculino,29/05/1993,24,1,5,0,15,0,0.69,0.69,0,DESERTOR
PUBLICIDAD,Masculino,19/10/1991,26,10,54,52,154,147,4.166,4.166,9,GRADUADO
PUBLICIDAD,Masculino,13/12/1989,27,1,5,4,14,11,3.071,3.071,0,DESERTOR
PUBLICIDAD,Masculino,09/12/1988,28,8,26,23,72,63,3.146,3.616,7,DESERTOR
PUBLICIDAD,Masculino,08/08/1992,25,1,5,3,14,8,2.811,2.811,0,DESERTOR
PUBLICIDAD,Masculino,02/09/1993,24,6,39,33,114,97,3.807,3.211,9,ACTIVO
PUBLICIDAD,Masculino,14/12/1989,27,10,43,40,122,112,4.8,3.741,9,GRADUADO
PUBLICIDAD,Masculino,20/04/1990,27,1,9,5,27,15,2.54,2.706,1,DESERTOR
PUBLICIDAD,Masculino,08/03/1995,22,1,12,4,36,12,0.9,2.021,2,ACTIVO
PUBLICIDAD,Masculino,06/06/1995,22,4,23,23,67,67,3.888,4.004,4,ACTIVO
PUBLICIDAD,Masculino,19/01/1990,27,10,62,53,175,149,4.05,3.39,12,GRADUADO
PUBLICIDAD,Masculino,18/07/1989,28,9,53,48,152,139,3.221,3.516,12,ACTIVO
PUBLICIDAD,Masculino,14/02/1991,26,10,61,54,171,151,3.8,3.532,13,GRADUADO
PUBLICIDAD,Masculino,14/02/1991,26,10,61,54,171,151,3.666,3.666,13,GRADUADO
PUBLICIDAD,Masculino,02/11/1987,30,9,40,31,112,87,4.225,3.184,13,ACTIVO
PUBLICIDAD,Masculino,03/01/1990,27,6,41,30,119,88,1.909,3.205,13,DESERTOR
PUBLICIDAD,Masculino,13/01/1995,22,2,24,9,71,27,2.425,2.427,6,DESERTOR
PUBLICIDAD,Masculino,06/05/1991,26,10,35,33,96,91,4.2,3.547,5,GRADUADO
PUBLICIDAD,Masculino,06/05/1991,26,10,35,33,96,91,4.166,4.166,5,GRADUADO
PUBLICIDAD,Masculino,11/04/1993,24,1,5,2,15,6,3.02,3.02,0,ACTIVO
PUBLICIDAD,Masculino,26/11/1991,25,9,58,54,163,151,2.666,2.666,10,GRADUADO
PUBLICIDAD,Masculino,26/04/1986,31,10,28,27,77,76,4.35,3.809,5,GRADUADO
PUBLICIDAD,Masculino,14/04/1990,27,8,21,20,58,56,4.264,3.915,3,ACTIVO
PUBLICIDAD,Masculino,05/06/1994,23,9,51,47,147,134,3.636,3.568,8,ACTIVO
PUBLICIDAD,Masculino,15/03/1992,25,1,5,5,15,15,3.94,3.94,0,DESERTOR
PUBLICIDAD,Masculino,11/08/1994,23,2,13,6,38,17,1.01,2.349,3,DESERTOR
PUBLICIDAD,Masculino,23/10/1991,26,3,10,5,29,15,0.996,2.732,1,DESERTOR
PUBLICIDAD,Femenino,06/09/1991,26,8,46,43,132,124,3.636,3.675,11,ACTIVO
PUBLICIDAD,Femenino,12/01/1996,21,1,9,4,27,12,1.088,2.383,1,DESERTOR
PUBLICIDAD,Masculino,11/01/1979,38,7,18,11,53,33,3.807,3.219,7,DESERTOR
PUBLICIDAD,Masculino,18/09/1994,23,1,5,2,15,6,2.6,2.6,0,DESERTOR
PUBLICIDAD,Femenino,18/01/1986,31,5,22,11,62,32,2.711,3.113,8,DESERTOR
PUBLICIDAD,Femenino,13/10/1990,27,7,21,16,61,46,2.717,3.526,4,DESERTOR
PUBLICIDAD,Femenino,08/03/1994,23,9,56,54,157,151,5,5,8,GRADUADO
PUBLICIDAD,Femenino,11/04/1988,29,6,33,20,93,57,2.95,2.838,6,ACTIVO
PUBLICIDAD,Femenino,06/01/1999,18,1,5,4,15,12,3.26,3.26,0,ACTIVO
PUBLICIDAD,Femenino,12/04/1996,21,6,32,32,93,93,4.211,4.075,5,ACTIVO
PUBLICIDAD,Femenino,01/04/1995,22,7,37,37,107,107,4.125,3.938,7,ACTIVO
PUBLICIDAD,Femenino,18/06/1995,22,5,32,29,91,82,3.82,3.523,5,ACTIVO
PUBLICIDAD,Femenino,17/02/1995,22,1,4,1,12,3,1.638,1.638,0,DESERTOR
PUBLICIDAD,Femenino,29/06/1997,20,2,15,14,45,42,3.73,3.677,2,ACTIVO
PUBLICIDAD,Femenino,06/11/1994,23,5,30,26,85,74,3.085,3.61,4,DESERTOR
PUBLICIDAD,Femenino,24/06/1992,25,10,53,51,151,145,5,3.825,9,GRADUADO
PUBLICIDAD,Femenino,24/06/1992,25,10,53,51,151,145,4,4,9,GRADUADO
PUBLICIDAD,Femenino,20/09/1992,25,10,54,53,150,148,3,3.852,9,ACTIVO
PUBLICIDAD,Femenino,20/09/1992,25,10,54,53,150,148,3.5,3.5,9,ACTIVO
PUBLICIDAD,Femenino,06/03/1996,21,1,5,4,15,12,3.51,3.51,0,DESERTOR
PUBLICIDAD,Femenino,15/11/1993,24,10,47,46,137,133,4.525,4.323,8,ACTIVO
PUBLICIDAD,Femenino,05/06/1997,20,3,20,20,59,59,3.886,3.914,3,ACTIVO
PUBLICIDAD,Femenino,27/02/1993,24,10,56,54,157,151,3.98,3.841,9,GRADUADO
PUBLICIDAD,Femenino,27/02/1993,24,10,56,54,157,151,4.166,4.166,9,GRADUADO
PUBLICIDAD,Femenino,18/05/1995,22,10,30,30,83,83,4.611,4.119,4,ACTIVO
PUBLICIDAD,Femenino,18/05/1995,22,10,30,30,83,83,4,4,4,ACTIVO
PUBLICIDAD,Femenino,02/02/1996,21,6,37,32,107,92,3.444,3.638,6,ACTIVO
PUBLICIDAD,Femenino,30/07/1996,21,5,30,27,89,80,4.125,3.807,5,ACTIVO
PUBLICIDAD,Femenino,09/03/1994,23,9,49,48,145,142,4.338,3.949,9,ACTIVO
PUBLICIDAD,Femenino,15/03/1993,24,1,5,2,15,6,2.71,2.71,0,DESERTOR
PUBLICIDAD,Femenino,26/12/1996,20,5,29,29,84,84,4.089,3.996,5,ACTIVO
PUBLICIDAD,Femenino,21/03/1997,20,5,26,26,75,75,4.284,4.106,4,ACTIVO
PUBLICIDAD,Femenino,27/11/1992,24,8,44,40,129,118,3.193,3.813,8,ACTIVO
PUBLICIDAD,Femenino,22/02/1993,24,10,53,52,150,147,3.5,3.5,8,GRADUADO
PUBLICIDAD,Femenino,01/09/1993,24,10,55,54,154,151,3.5,3.5,9,GRADUADO
PUBLICIDAD,Femenino,25/10/1996,21,3,20,13,59,39,1.8,3.348,4,ACTIVO
PUBLICIDAD,Femenino,07/02/1997,20,3,15,15,45,45,4.09,4.215,2,DESERTOR
PUBLICIDAD,Femenino,28/01/1996,21,7,24,22,69,63,3.65,3.637,4,ACTIVO
PUBLICIDAD,Femenino,18/07/1997,20,5,31,29,89,83,3.822,3.676,5,ACTIVO
PUBLICIDAD,Femenino,10/01/1990,27,10,58,55,158,152,4,3.853,10,GRADUADO
PUBLICIDAD,Femenino,13/12/1991,25,7,10,10,28,28,3.55,3.94,2,ACTIVO
PUBLICIDAD,Masculino,24/02/1992,25,1,6,4,18,12,2.542,2.542,0,DESERTOR
PUBLICIDAD,Masculino,08/07/1988,29,6,56,32,158,94,2.706,2.795,9,DESERTOR
PUBLICIDAD,Masculino,28/07/1990,27,9,54,53,152,149,2.5,2.5,9,GRADUADO
PUBLICIDAD,Masculino,06/07/1997,20,2,20,9,60,27,1.34,2.59,3,ACTIVO
PUBLICIDAD,Masculino,05/03/1991,26,10,80,70,234,202,4.166,4.166,13,GRADUADO
PUBLICIDAD,Masculino,24/02/1997,20,4,21,21,61,61,4.225,4.236,3,ACTIVO
PUBLICIDAD,Masculino,10/07/1984,33,10,44,38,118,103,3.525,3.372,10,GRADUADO
PUBLICIDAD,Masculino,27/07/1992,25,9,53,46,150,130,3.643,3.526,13,ACTIVO
PUBLICIDAD,Masculino,14/09/1991,26,2,21,7,63,21,1.03,1.995,4,DESERTOR
PUBLICIDAD,Masculino,02/03/1995,22,4,26,24,76,71,3.562,3.63,5,ACTIVO
PUBLICIDAD,Masculino,17/07/1992,25,10,62,54,175,151,3.95,3.422,11,GRADUADO
PUBLICIDAD,Masculino,17/07/1992,25,10,62,54,175,151,4.166,4.166,11,GRADUADO
PUBLICIDAD,Masculino,10/09/1997,20,1,2,1,6,3,3.275,3.275,0,ACTIVO
PUBLICIDAD,Masculino,27/10/1995,22,5,14,14,40,40,3.658,3.926,1,ACTIVO
PUBLICIDAD,Masculino,14/06/1995,22,1,10,3,29,9,0.9,1.872,1,DESERTOR
PUBLICIDAD,Masculino,16/12/1994,22,3,18,17,53,50,3.633,3.543,4,DESERTOR
PUBLICIDAD,Masculino,26/08/1993,24,10,58,52,166,147,4,3.618,10,ACTIVO
PUBLICIDAD,Masculino,04/10/1982,35,10,52,45,143,126,2.5,3.693,14,ACTIVO
PUBLICIDAD,Femenino,22/06/1992,25,8,50,40,142,114,3.425,3.413,13,ACTIVO
PUBLICIDAD,Femenino,27/10/1989,28,6,50,29,144,84,3.475,2.799,9,ACTIVO
PUBLICIDAD,Masculino,26/04/1995,22,3,14,14,41,41,3.88,3.783,2,ACTIVO
PUBLICIDAD,Femenino,12/08/1996,21,6,31,31,89,89,3.927,4.131,5,ACTIVO
PUBLICIDAD,Femenino,05/08/1996,21,2,13,13,39,39,3.563,3.485,2,ACTIVO
PUBLICIDAD,Femenino,18/08/1990,27,1,5,4,14,12,3.611,4.116,0,DESERTOR
PUBLICIDAD,Masculino,17/06/1993,24,2,15,11,44,33,3.96,3.385,2,DESERTOR
PUBLICIDAD,Masculino,25/05/1995,22,3,27,19,78,55,3.08,2.847,4,ACTIVO
PUBLICIDAD,Masculino,20/02/1988,29,10,34,28,98,78,4.256,3.351,5,GRADUADO
PUBLICIDAD,Masculino,25/02/1992,25,1,5,5,14,14,3.771,3.771,0,DESERTOR
PUBLICIDAD,Femenino,15/02/1995,22,8,43,42,123,120,3.875,3.672,8,ACTIVO
PUBLICIDAD,Femenino,14/03/1995,22,3,18,16,52,46,3.657,3.573,3,DESERTOR
PUBLICIDAD,Masculino,04/10/1992,25,4,41,18,115,50,0.169,1.943,8,DESERTOR
PUBLICIDAD,Femenino,14/04/1993,24,10,52,51,148,145,3.7,3.882,9,GRADUADO
PUBLICIDAD,Femenino,14/04/1993,24,10,52,51,148,145,3.833,3.833,9,GRADUADO
PUBLICIDAD,Femenino,23/06/1996,21,1,5,0,15,0,1.65,1.65,0,DESERTOR
PUBLICIDAD,Femenino,12/03/1999,18,2,11,11,32,32,4.179,4.156,1,ACTIVO
PUBLICIDAD,Femenino,09/11/1993,24,3,19,18,56,53,3.688,3.564,3,ACTIVO
PUBLICIDAD,Masculino,27/09/1998,19,2,6,6,17,17,4.068,4.027,0,ACTIVO
PUBLICIDAD,Masculino,27/09/1998,19,1,5,5,15,15,3.98,3.98,0,ACTIVO
PUBLICIDAD,Masculino,23/11/1993,23,4,42,21,121,62,2.4,2.621,9,ACTIVO
PUBLICIDAD,Masculino,12/02/1994,23,1,4,1,12,3,2.088,2.088,0,DESERTOR
PUBLICIDAD,Femenino,10/03/1989,28,1,5,1,14,3,2.2,2.2,0,DESERTOR
PUBLICIDAD,Femenino,13/04/1996,21,1,5,5,15,15,3.49,3.49,0,ACTIVO
PUBLICIDAD,Masculino,30/11/1986,30,10,26,26,74,74,3.425,3.625,5,GRADUADO
PUBLICIDAD,Masculino,01/01/1999,18,8,11,11,11,11,3.72,3.262,1,GRADUADO
PUBLICIDAD,Masculino,24/12/1998,18,1,5,5,15,15,3.72,3.72,0,ACTIVO
PUBLICIDAD,Masculino,01/11/1992,25,4,26,24,75,69,3.45,3.765,5,DESERTOR
PUBLICIDAD,Masculino,20/01/1983,34,3,21,17,61,50,2.85,3.388,4,DESERTOR
PUBLICIDAD,Masculino,02/01/1995,22,1,5,2,15,6,2.78,2.78,0,DESERTOR
PUBLICIDAD,Masculino,02/02/1991,26,10,64,51,179,142,2.3,3.237,12,ACTIVO
PUBLICIDAD,Masculino,21/12/1995,21,2,14,12,42,36,3.213,3.536,2,ACTIVO
PUBLICIDAD,Masculino,24/11/1997,19,1,5,3,15,9,2.96,2.96,0,DESERTOR
PUBLICIDAD,Masculino,30/11/1988,28,10,36,35,99,96,4.333,4.333,6,GRADUADO
PUBLICIDAD,Masculino,16/12/1995,21,1,10,5,30,15,3.225,2.265,2,DESERTOR
PUBLICIDAD,Masculino,09/12/1987,29,3,23,15,66,42,2.025,2.888,3,DESERTOR
PUBLICIDAD,Masculino,12/08/1996,21,5,24,24,70,70,3.482,3.893,4,ACTIVO
PUBLICIDAD,Masculino,27/04/1994,23,4,22,20,65,59,4.088,3.876,4,ACTIVO
PUBLICIDAD,Masculino,17/03/1995,22,10,51,49,149,142,3.5,4.085,9,ACTIVO
PUBLICIDAD,Masculino,29/11/1994,22,1,13,3,38,9,0.3,1.945,3,DESERTOR
PUBLICIDAD,Masculino,15/06/1994,23,1,5,1,15,3,2.47,2.47,0,DESERTOR
PUBLICIDAD,Masculino,04/01/1994,23,1,9,2,27,6,2.238,2.238,3,DESERTOR
PUBLICIDAD,Masculino,02/10/1995,22,8,41,39,120,113,4.163,4.094,7,ACTIVO
PUBLICIDAD,Masculino,07/08/1997,20,1,5,5,15,15,3.53,3.53,0,ACTIVO
PUBLICIDAD,Masculino,30/01/1990,27,8,49,40,140,114,3.9,3.559,13,DESERTOR
PUBLICIDAD,Masculino,26/10/1991,26,10,58,54,162,151,4,4,10,GRADUADO
PUBLICIDAD,Masculino,16/05/1995,22,10,55,50,160,144,3.344,3.624,9,ACTIVO
PUBLICIDAD,Masculino,22/11/1988,28,10,66,52,182,147,3.25,3.296,11,GRADUADO
PUBLICIDAD,Masculino,22/11/1988,28,10,66,52,182,147,4,4,11,GRADUADO
PUBLICIDAD,Masculino,22/12/1987,29,10,57,49,160,137,4.017,3.439,9,GRADUADO
PUBLICIDAD,Masculino,22/12/1987,29,10,57,49,160,137,2.666,2.666,9,GRADUADO
PUBLICIDAD,Masculino,18/07/1991,26,10,61,54,172,151,3.5,3.5,11,GRADUADO
PUBLICIDAD,Masculino,10/12/1994,22,2,15,9,45,27,2.783,3.157,3,ACTIVO
PUBLICIDAD,Masculino,08/09/1990,27,10,75,54,203,149,0,3.069,17,ACTIVO
PUBLICIDAD,Masculino,08/04/1993,24,10,54,53,151,149,3.5,3.867,10,GRADUADO
PUBLICIDAD,Masculino,08/04/1993,24,10,54,53,151,149,4.333,4.333,10,GRADUADO
PUBLICIDAD,Masculino,02/09/1997,20,1,5,2,15,6,3.01,3.01,0,ACTIVO
PUBLICIDAD,Masculino,01/09/1986,31,3,28,18,79,52,2.656,2.874,8,DESERTOR
PUBLICIDAD,Masculino,27/12/1988,28,9,40,36,120,107,4.313,3.634,7,DESERTOR
PUBLICIDAD,Masculino,24/03/1990,27,1,5,0,14,0,0.321,0.321,0,DESERTOR
PUBLICIDAD,Masculino,07/06/1984,33,4,33,13,95,38,0.113,2.448,11,DESERTOR
PUBLICIDAD,Masculino,13/10/1993,24,3,17,13,50,38,3.236,3.166,3,ACTIVO
PUBLICIDAD,Masculino,19/05/1991,26,9,52,45,151,131,3.607,3.558,10,ACTIVO
PUBLICIDAD,Masculino,18/11/1990,26,9,62,50,174,141,4.5,4.5,12,GRADUADO
PUBLICIDAD,Masculino,17/03/1987,30,7,24,22,71,66,4.05,3.596,12,DESERTOR
PUBLICIDAD,Masculino,01/12/1991,25,4,30,20,88,58,2.567,3.016,6,DESERTOR
PUBLICIDAD,Masculino,07/08/1988,29,6,14,11,39,31,3.1,3.426,6,DESERTOR
PUBLICIDAD,Masculino,21/04/1990,27,1,5,2,14,6,3,3,0,DESERTOR
PUBLICIDAD,Masculino,08/07/1984,33,10,35,30,98,84,3.5,3.38,9,GRADUADO
PUBLICIDAD,Masculino,08/07/1984,33,10,35,30,98,84,2.666,2.666,9,GRADUADO
PUBLICIDAD,Masculino,22/09/1986,31,10,40,39,112,109,4.65,3.643,6,GRADUADO
PUBLICIDAD,Masculino,18/07/1992,25,1,6,0,17,0,0.371,0.371,0,DESERTOR
PUBLICIDAD,Masculino,02/01/1998,19,1,5,5,15,15,3.5,3.5,0,ACTIVO
PUBLICIDAD,Masculino,26/06/1985,32,2,19,9,55,26,1.747,2.135,3,DESERTOR
PUBLICIDAD,Masculino,04/05/1985,32,9,47,46,131,128,3.875,3.754,13,DESERTOR
PUBLICIDAD,Masculino,10/12/1988,28,8,66,44,184,125,4.023,2.994,15,ACTIVO
PUBLICIDAD,Masculino,14/08/1986,31,3,19,10,53,28,1.119,2.571,3,DESERTOR
PUBLICIDAD,Masculino,08/11/1989,28,4,14,9,38,24,2.079,3.003,2,DESERTOR
PUBLICIDAD,Masculino,24/05/1992,25,10,63,63,159,159,4,3.998,9,GRADUADO
PUBLICIDAD,Masculino,11/07/1986,31,1,5,0,14,0,2.186,2.186,0,DESERTOR
PUBLICIDAD,Masculino,09/06/1986,31,8,25,24,70,67,3.694,3.954,14,ACTIVO
PUBLICIDAD,Masculino,20/12/1990,26,1,5,2,14,5,1.979,1.979,0,DESERTOR
PUBLICIDAD,Masculino,30/07/1995,22,2,14,13,40,37,3.919,3.749,2,DESERTOR
PUBLICIDAD,Masculino,03/12/1995,21,3,29,14,84,40,3.183,2.399,7,ACTIVO
PUBLICIDAD,Masculino,26/12/1990,26,1,11,1,32,3,0.45,0.806,1,DESERTOR
PUBLICIDAD,Masculino,29/05/1993,24,2,10,5,30,15,1.67,2.79,2,DESERTOR
PUBLICIDAD,Masculino,29/03/1996,21,4,21,18,61,54,2.631,3.523,4,ACTIVO
PUBLICIDAD,Masculino,24/09/1984,33,10,8,8,8,8,4.2,3.843,1,GRADUADO
PUBLICIDAD,Masculino,06/12/1992,24,1,5,1,14,3,2.454,2.454,0,DESERTOR
PUBLICIDAD,Femenino,21/07/1995,22,4,22,22,64,64,4.02,4.05,3,ACTIVO
PUBLICIDAD,Femenino,21/12/1996,20,3,15,11,44,33,2.905,3.263,2,ACTIVO
PUBLICIDAD,Masculino,09/07/1996,21,2,9,9,27,27,3.963,4.083,1,ACTIVO
PUBLICIDAD,Masculino,12/07/1983,34,9,25,24,25,24,3.85,3.517,5,GRADUADO
PUBLICIDAD,Masculino,14/04/1989,28,1,11,4,30,11,1.364,1.805,1,DESERTOR
PUBLICIDAD,Masculino,27/12/1984,32,1,4,3,12,9,2.925,2.925,0,DESERTOR
PUBLICIDAD,Femenino,23/09/1991,26,2,10,9,29,26,3.01,3.386,1,DESERTOR
PUBLICIDAD,Masculino,06/07/1995,22,3,20,20,57,57,4,4.026,3,ACTIVO
PUBLICIDAD,Masculino,13/09/1990,27,1,9,6,27,18,2.938,3.122,1,DESERTOR
PUBLICIDAD,Masculino,22/10/1988,29,5,29,29,84,84,3.558,3.786,5,DESERTOR
PUBLICIDAD,Masculino,11/03/1993,24,6,33,30,94,86,2.85,3.696,7,ACTIVO
PUBLICIDAD,Masculino,25/11/1989,27,4,21,14,59,40,0,3.127,6,DESERTOR
PUBLICIDAD,Masculino,24/02/1994,23,1,9,0,27,0,0.39,0.39,4,DESERTOR
PUBLICIDAD,Masculino,19/02/1985,32,2,5,3,15,9,3.37,3.693,0,DESERTOR
PUBLICIDAD,Masculino,11/12/1991,25,10,65,53,176,147,3.5,3.75,11,GRADUADO
PUBLICIDAD,Masculino,26/10/1986,31,9,22,22,22,22,3.9,3.753,3,GRADUADO
PUBLICIDAD,Masculino,26/10/1986,31,9,22,22,22,22,3.5,3.5,3,GRADUADO
PUBLICIDAD,Masculino,04/11/1991,26,4,6,3,17,8,3.071,3.576,0,DESERTOR
PUBLICIDAD,Masculino,18/04/1994,23,10,54,54,151,151,4.5,4.05,8,GRADUADO
PUBLICIDAD,Masculino,18/04/1994,23,10,54,54,151,151,3.833,3.833,8,GRADUADO
PUBLICIDAD,Masculino,17/08/1950,67,4,28,23,81,66,3.65,3.49,6,ACTIVO
PUBLICIDAD,Masculino,02/05/1992,25,10,50,50,141,141,4.5,4.227,7,GRADUADO
PUBLICIDAD,Masculino,02/05/1992,25,10,50,50,141,141,3.5,3.5,7,GRADUADO
PUBLICIDAD,Masculino,09/07/1994,23,10,51,50,143,141,3.5,3.76,9,ACTIVO
PUBLICIDAD,Masculino,31/01/1987,30,10,54,54,151,151,4.6,3.975,9,GRADUADO
PUBLICIDAD,Masculino,10/12/1987,29,7,34,26,99,76,3.839,3.698,17,ACTIVO
PUBLICIDAD,Masculino,11/10/1986,31,10,26,25,72,69,4.45,3.907,4,GRADUADO
PUBLICIDAD,Masculino,11/07/1989,28,10,42,42,116,116,3.55,3.865,7,GRADUADO
PUBLICIDAD,Masculino,14/07/1994,23,10,52,51,149,145,4.732,4.325,8,ACTIVO
PUBLICIDAD,Masculino,23/01/1983,34,1,5,0,15,0,1.05,1.05,0,DESERTOR
PUBLICIDAD,Masculino,20/06/1995,22,1,5,0,15,0,0.42,0.42,0,DESERTOR
PUBLICIDAD,Masculino,18/01/1999,18,1,10,9,30,27,3.89,3.62,1,ACTIVO
PUBLICIDAD,Masculino,04/12/1990,26,10,61,54,170,151,4.166,4.166,11,GRADUADO
PUBLICIDAD,Masculino,30/01/1990,27,3,44,14,126,41,1.35,2.052,11,DESERTOR
PUBLICIDAD,Masculino,16/08/1995,22,2,14,8,41,24,2.614,2.916,2,DESERTOR
PUBLICIDAD,Masculino,24/07/1989,28,1,10,9,29,26,3.9,3.781,2,DESERTOR
PUBLICIDAD,Masculino,09/06/1992,25,1,4,0,11,0,1.909,1.909,0,DESERTOR
PUBLICIDAD,Femenino,19/06/1994,23,6,34,30,99,87,3.7,3.434,6,ACTIVO
PUBLICIDAD,Masculino,27/09/1988,29,1,5,1,14,3,1.939,1.939,0,DESERTOR
PUBLICIDAD,Masculino,31/05/1989,28,2,13,5,38,14,0.85,1.945,3,DESERTOR
PUBLICIDAD,Masculino,26/06/1990,27,2,14,10,41,29,2.83,3.046,2,DESERTOR
PUBLICIDAD,Masculino,22/05/1991,26,4,35,23,96,65,3.44,3.089,11,ACTIVO
PUBLICIDAD,Masculino,02/07/1992,25,10,62,51,172,143,2.98,3.263,12,ACTIVO
PUBLICIDAD,Masculino,08/09/1991,26,1,12,7,35,20,3.967,2.681,6,DESERTOR
PUBLICIDAD,Masculino,24/06/1993,24,10,54,49,156,142,3.56,3.571,9,ACTIVO
PUBLICIDAD,Masculino,03/02/1990,27,2,16,9,45,25,1.704,2.494,2,DESERTOR
PUBLICIDAD,Masculino,08/10/1997,20,3,20,20,58,58,4.45,4.21,3,ACTIVO
PUBLICIDAD,Masculino,05/01/1989,28,10,35,35,95,95,4.3,3.928,6,GRADUADO
PUBLICIDAD,Masculino,20/06/1997,20,2,11,6,33,18,1.717,2.532,1,ACTIVO
PUBLICIDAD,Masculino,30/01/1990,27,1,20,6,57,18,2.94,1.995,6,DESERTOR
PUBLICIDAD,Masculino,27/03/1990,27,2,13,6,38,17,0.65,2.074,2,DESERTOR
PUBLICIDAD,Masculino,20/10/1984,33,10,30,28,86,79,4.15,3.835,6,GRADUADO
PUBLICIDAD,Masculino,18/03/1989,28,10,41,37,110,100,3.21,3.373,9,GRADUADO
PUBLICIDAD,Masculino,12/10/1993,24,10,54,54,151,151,4,3.763,9,GRADUADO
PUBLICIDAD,Masculino,12/10/1993,24,10,54,54,151,151,4.166,4.166,9,GRADUADO
PUBLICIDAD,Masculino,12/09/1983,34,9,4,4,4,4,3.2,3.465,0,GRADUADO
PUBLICIDAD,Masculino,22/03/1984,33,9,6,6,6,6,3.3,3.507,1,GRADUADO
PUBLICIDAD,Masculino,05/09/1984,33,10,47,44,131,123,4,3.765,9,GRADUADO
PUBLICIDAD,Masculino,09/08/1981,36,1,10,9,28,26,4.079,4.01,1,DESERTOR
PUBLICIDAD,Masculino,20/03/1991,26,10,54,54,151,151,4,4,10,GRADUADO
PUBLICIDAD,Masculino,21/08/1986,31,10,47,47,126,126,0.583,0.583,11,GRADUADO
PUBLICIDAD,Masculino,21/08/1986,31,10,47,47,126,126,3.95,4.071,11,GRADUADO
PUBLICIDAD,Masculino,30/01/1985,32,4,21,12,61,34,2.033,2.972,8,DESERTOR
PUBLICIDAD,Masculino,20/10/1985,32,4,27,23,77,66,3.81,3.054,6,DESERTOR
PUBLICIDAD,Masculino,15/12/1992,24,7,61,32,174,91,2.306,2.393,11,DESERTOR
PUBLICIDAD,Masculino,10/04/1990,27,4,27,23,79,68,3.532,3.52,7,ACTIVO
PUBLICIDAD,Masculino,22/12/1993,23,10,51,48,146,137,4.025,3.628,9,ACTIVO
PUBLICIDAD,Masculino,20/11/1989,27,8,56,43,157,123,3.554,3.326,11,ACTIVO
PUBLICIDAD,Masculino,01/11/1990,27,10,56,54,156,151,4,3.862,12,GRADUADO
PUBLICIDAD,Masculino,21/09/1983,34,10,40,38,111,104,3.1,3.719,7,GRADUADO
PUBLICIDAD,Masculino,21/09/1983,34,10,40,38,111,104,3.833,3.833,7,GRADUADO
PUBLICIDAD,Masculino,02/01/1992,25,8,39,37,118,112,3.983,3.884,6,ACTIVO
PUBLICIDAD,Masculino,25/06/1988,29,3,12,4,36,12,0.783,2.271,1,DESERTOR
PUBLICIDAD,Masculino,03/07/1990,27,9,52,45,155,134,4.156,3.617,10,ACTIVO
PUBLICIDAD,Masculino,26/04/1993,24,4,29,20,80,55,4,3.358,12,ACTIVO
PUBLICIDAD,Masculino,28/07/1990,27,1,9,4,25,12,2.775,3.062,1,DESERTOR
PUBLICIDAD,Masculino,18/12/1994,22,5,44,30,128,86,3.716,3.143,7,ACTIVO
PUBLICIDAD,Masculino,18/02/1990,27,10,55,53,155,149,4.3,3.925,9,GRADUADO
PUBLICIDAD,Masculino,18/02/1990,27,10,55,53,155,149,4.5,4.5,9,GRADUADO
PUBLICIDAD,Masculino,24/06/1984,33,10,43,36,117,98,3.5,3.479,10,GRADUADO
PUBLICIDAD,Masculino,24/06/1984,33,10,43,36,117,98,4.833,4.833,10,GRADUADO
PUBLICIDAD,Masculino,06/06/1985,32,9,17,17,17,17,3.5,3.512,3,GRADUADO
PUBLICIDAD,Femenino,16/08/1982,35,10,39,39,107,107,3.164,3.591,8,GRADUADO
PUBLICIDAD,Femenino,07/04/1996,21,2,16,15,47,44,3.659,3.596,2,ACTIVO
PUBLICIDAD,Femenino,02/06/1988,29,1,5,0,14,0,0.907,0.907,0,DESERTOR
PUBLICIDAD,Femenino,27/02/1992,25,5,30,26,82,71,3.886,3.518,12,ACTIVO
PUBLICIDAD,Femenino,14/06/1991,26,5,30,26,86,74,3.7,3.589,9,ACTIVO
PUBLICIDAD,Femenino,09/09/1998,19,1,5,4,15,12,3.57,3.725,0,ACTIVO
PUBLICIDAD,Masculino,27/01/1982,35,10,61,51,175,147,3.8,3.457,14,ACTIVO
PUBLICIDAD,Femenino,05/07/1991,26,3,72,22,208,64,3.705,1.737,15,DESERTOR
PUBLICIDAD,Femenino,20/01/1992,25,9,29,28,86,83,4.003,4.056,5,ACTIVO
PUBLICIDAD,Femenino,13/11/1994,23,10,56,54,157,151,4.5,4.5,9,GRADUADO
PUBLICIDAD,Femenino,24/10/1994,23,9,48,47,140,137,3.403,3.809,9,ACTIVO
PUBLICIDAD,Femenino,12/09/1990,27,10,54,54,151,151,4.419,3.982,9,GRADUADO
