Carrera,Sexo,FechaNacimiento,Edad,Semestre,AsignaturasCursadas,AsignaturasAprobadas,CreditosCursados,CreditosAprobados,PromedioUltimoPeriodo,PromedioAcumulado,Duracion,Estado
PUBLICIDAD,Femenino,06/12/1996,20,5,29,29,84,84,4.05,4.115,5,ACTIVO
PUBLICIDAD,Femenino,17/11/1987,30,2,8,3,22,9,1.175,2.441,1,DESERTOR
PUBLICIDAD,Femenino,26/07/1987,30,10,29,27,80,75,4.03,3.645,8,GRADUADO
PUBLICIDAD,Femenino,11/12/1990,26,10,61,55,167,151,4.093,3.667,10,GRADUADO
PUBLICIDAD,Femenino,12/05/1988,29,1,5,4,14,11,3.243,3.243,0,DESERTOR
PUBLICIDAD,Femenino,01/11/1986,31,6,33,28,93,79,3.293,3.327,5,DESERTOR
PUBLICIDAD,Femenino,31/03/1991,26,10,55,54,153,151,4.256,3.839,9,GRADUADO
PUBLICIDAD,Femenino,14/06/1986,31,10,42,39,114,107,4.225,3.586,7,GRADUADO
PUBLICIDAD,Femenino,31/05/1991,26,10,59,51,169,145,4.333,4.333,12,GRADUADO
PUBLICIDAD,Femenino,16/09/1991,26,10,54,53,151,149,4.214,3.84,9,GRADUADO
PUBLICIDAD,Femenino,16/09/1991,26,10,54,53,151,149,3.833,3.833,9,GRADUADO
PUBLICIDAD,Femenino,02/07/1987,30,3,17,15,50,45,3.817,3.753,2,DESERTOR
PUBLICIDAD,Femenino,12/11/1993,24,4,16,8,47,23,3.367,3.372,5,ACTIVO
PUBLICIDAD,Femenino,20/05/1992,25,2,14,14,40,40,3.794,3.689,2,DESERTOR
PUBLICIDAD,Femenino,01/01/1999,18,5,5,4,13,10,3.169,3.748,0,DESERTOR
PUBLICIDAD,Femenino,14/05/1991,26,10,60,54,168,151,4.2,3.574,12,GRADUADO
PUBLICIDAD,Femenino,14/05/1991,26,10,60,54,168,151,4,4,12,GRADUADO
PUBLICIDAD,Femenino,16/08/1986,31,1,8,7,23,20,3.218,3.796,1,DESERTOR
PUBLICIDAD,Femenino,27/02/1992,25,10,48,47,143,140,3.875,4.079,9,ACTIVO
PUBLICIDAD,Femenino,31/07/1982,35,9,4,4,4,4,4,3.749,0,GRADUADO
PUBLICIDAD,Femenino,03/01/1989,28,10,33,32,92,89,5,3.758,5,GRADUADO
PUBLICIDAD,Femenino,23/05/1994,23,2,12,9,33,27,3.38,3.781,1,DESERTOR
PUBLICIDAD,Femenino,03/08/1993,24,7,36,36,102,102,3.957,3.991,6,ACTIVO
PUBLICIDAD,Femenino,18/08/1990,27,1,4,4,11,11,4.086,4.086,0,DESERTOR
PUBLICIDAD,Femenino,18/05/1988,29,7,28,11,84,34,1.803,2.693,8,DESERTOR
PUBLICIDAD,Femenino,25/07/1992,25,9,72,47,208,136,3.205,3.016,14,ACTIVO
PUBLICIDAD,Femenino,18/11/1995,21,2,7,5,21,15,2.275,3.45,2,DESERTOR
PUBLICIDAD,Femenino,10/12/1986,30,10,33,33,92,92,5,5,12,GRADUADO
PUBLICIDAD,Femenino,13/08/1992,25,9,62,47,180,138,3,3.348,9,ACTIVO
PUBLICIDAD,Femenino,13/08/1995,22,10,31,30,78,75,4.304,4.064,6,ACTIVO
PUBLICIDAD,Femenino,16/03/1980,37,10,31,29,84,78,4.4,3.662,6,GRADUADO
PUBLICIDAD,Femenino,16/02/1997,20,3,21,21,61,61,4.219,4.143,3,ACTIVO
PUBLICIDAD,Masculino,01/01/1999,18,9,37,18,108,52,3.003,2.961,13,DESERTOR
PUBLICIDAD,Masculino,02/03/1982,35,7,22,22,64,64,3.967,3.897,11,ACTIVO
PUBLICIDAD,Masculino,14/10/1989,28,3,15,15,44,44,4.34,4.303,2,DESERTOR
PUBLICIDAD,Masculino,20/11/1990,26,1,10,4,28,10,1.475,1.895,1,DESERTOR
PUBLICIDAD,Masculino,10/12/1987,29,10,39,37,108,102,4.386,3.607,6,GRADUADO
PUBLICIDAD,Femenino,18/08/1986,31,9,11,11,11,11,4.2,3.964,1,GRADUADO
PUBLICIDAD,Femenino,11/04/1993,24,10,57,54,162,151,3.5,3.875,10,GRADUADO
PUBLICIDAD,Femenino,11/04/1993,24,10,57,54,162,151,4.5,4.5,10,GRADUADO
PUBLICIDAD,Femenino,10/08/1986,31,10,38,37,105,102,3.707,3.888,6,GRADUADO
PUBLICIDAD,Femenino,03/09/1997,20,2,4,4,12,12,4.363,3.977,0,ACTIVO
PUBLICIDAD,Femenino,03/09/1997,20,2,9,9,27,27,3.888,3.783,1,ACTIVO
PUBLICIDAD,Femenino,07/05/1984,33,10,25,24,71,68,3.45,3.687,6,GRADUADO
PUBLICIDAD,Femenino,30/11/1991,25,10,41,41,112,112,4.35,4.307,6,GRADUADO
PUBLICIDAD,Femenino,30/11/1991,25,10,41,41,112,112,4.333,4.333,6,GRADUADO
PUBLICIDAD,Femenino,20/09/1989,28,10,58,52,164,147,4.17,3.696,10,GRADUADO
PUBLICIDAD,Femenino,10/06/1992,25,9,58,54,162,151,3.833,3.833,9,GRADUADO
PUBLICIDAD,Femenino,03/09/1984,33,5,24,20,68,56,3.725,3.371,11,DESERTOR
PUBLICIDAD,Femenino,08/09/1987,30,1,5,5,15,15,3.77,3.842,0,ACTIVO
PUBLICIDAD,Femenino,18/08/1983,34,9,8,8,8,8,4.1,3.726,1,GRADUADO
PUBLICIDAD,Femenino,09/09/1997,20,3,17,17,49,49,4.104,4.132,2,ACTIVO
PUBLICIDAD,Femenino,20/09/1994,23,1,5,4,15,12,3.45,3.45,0,ACTIVO
PUBLICIDAD,Femenino,24/03/1991,26,3,13,10,39,30,1.2,3.165,5,ACTIVO
PUBLICIDAD,Masculino,01/01/1999,18,9,17,15,17,15,3.55,3.231,3,GRADUADO
PUBLICIDAD,Femenino,04/05/1991,26,9,54,49,157,143,3.467,3.448,13,ACTIVO
PUBLICIDAD,Femenino,15/04/1990,27,10,59,54,163,151,4.5,4.5,12,GRADUADO
PUBLICIDAD,Masculino,24/02/1985,32,1,5,0,15,0,0.69,0.69,0,DESERTOR
PUBLICIDAD,Femenino,11/05/1996,21,2,10,10,30,30,4.35,4.21,1,ACTIVO
PUBLICIDAD,Masculino,11/04/1996,21,1,5,0,15,0,1.35,1.35,0,DESERTOR
PUBLICIDAD,Masculino,27/11/1992,24,10,55,54,154,151,4.25,3.877,8,GRADUADO
PUBLICIDAD,Masculino,27/11/1992,24,10,55,54,154,151,4.333,4.333,8,GRADUADO
PUBLICIDAD,Masculino,04/05/1983,34,10,49,48,137,134,4.37,4.194,9,GRADUADO
PUBLICIDAD,Masculino,04/05/1983,34,10,49,48,137,134,2.666,2.666,9,GRADUADO
PUBLICIDAD,Femenino,21/06/1991,26,8,49,46,139,131,3.886,3.77,11,ACTIVO
PUBLICIDAD,Femenino,03/09/1991,26,10,62,61,158,155,4.2,4.2,9,GRADUADO
PUBLICIDAD,Femenino,03/09/1991,26,10,62,61,158,155,4,3.932,9,GRADUADO
PUBLICIDAD,Femenino,17/07/1980,37,2,12,6,36,18,0.5,2.546,2,DESERTOR
PUBLICIDAD,Masculino,20/02/1981,36,10,19,19,21,21,3.875,3.722,13,GRADUADO
PUBLICIDAD,Masculino,20/02/1981,36,10,19,19,21,21,4.5,4.5,13,GRADUADO
PUBLICIDAD,Masculino,27/11/1986,30,1,4,4,11,11,3.818,3.818,0,DESERTOR
PUBLICIDAD,Masculino,13/08/1987,30,10,48,36,113,93,3.36,3.67,15,GRADUADO
PUBLICIDAD,Masculino,13/08/1987,30,10,48,36,113,93,3.833,3.833,15,GRADUADO
PUBLICIDAD,Masculino,13/08/1987,30,10,48,36,113,93,0,2.312,15,GRADUADO
PUBLICIDAD,Masculino,03/08/1986,31,10,44,38,120,105,3.833,3.833,13,GRADUADO
PUBLICIDAD,Masculino,22/04/1993,24,1,6,1,16,3,1.488,1.488,0,ACTIVO
PUBLICIDAD,Masculino,11/11/1980,37,7,18,15,53,44,4.263,3.596,14,DESERTOR
PUBLICIDAD,Masculino,15/06/1981,36,3,3,2,8,6,3.3,3.51,0,DESERTOR
PUBLICIDAD,Femenino,17/09/1995,22,7,36,36,104,104,4.1,4.106,6,ACTIVO
PUBLICIDAD,Masculino,20/07/1992,25,1,5,5,14,14,3.975,3.975,0,DESERTOR
PUBLICIDAD,Masculino,18/11/1988,28,1,2,0,5,0,0.45,0.45,0,DESERTOR
PUBLICIDAD,Masculino,15/09/1984,33,3,12,1,35,3,1.117,2.177,2,DESERTOR
PUBLICIDAD,Masculino,23/11/1990,26,7,43,37,125,108,3.575,3.555,13,ACTIVO
PUBLICIDAD,Masculino,04/05/1989,28,10,30,29,85,80,4.5,3.723,5,GRADUADO
PUBLICIDAD,Masculino,17/01/1984,33,10,45,41,127,116,3.85,3.604,9,GRADUADO
PUBLICIDAD,Masculino,17/01/1984,33,10,45,41,127,116,2.666,2.666,9,GRADUADO
PUBLICIDAD,Masculino,06/03/1994,23,1,5,0,15,0,0.9,0.9,0,DESERTOR
PUBLICIDAD,Masculino,22/08/1990,27,4,31,20,91,58,3.283,3.329,9,ACTIVO
PUBLICIDAD,Masculino,12/09/1996,21,2,15,12,45,36,3.48,3.403,2,DESERTOR
PUBLICIDAD,Masculino,23/04/1989,28,6,60,27,176,81,1.418,2.333,10,DESERTOR
PUBLICIDAD,Masculino,24/03/1995,22,8,40,40,116,116,4.115,4.077,7,ACTIVO
PUBLICIDAD,Masculino,19/02/1982,35,10,54,53,152,149,4.333,4.333,11,GRADUADO
PUBLICIDAD,Masculino,29/08/1991,26,10,57,53,158,148,4.71,3.828,9,GRADUADO
PUBLICIDAD,Masculino,17/05/1990,27,1,6,0,17,0,1.191,1.191,0,DESERTOR
PUBLICIDAD,Masculino,28/12/0184,33,10,38,37,104,102,4.05,3.535,7,GRADUADO
PUBLICIDAD,Femenino,12/04/1981,36,10,25,21,25,21,3.5,3.5,4,GRADUADO
PUBLICIDAD,Femenino,12/04/1981,36,10,25,21,25,21,3.35,3.62,4,GRADUADO
PUBLICIDAD,Masculino,21/02/1994,23,10,65,57,157,144,4.071,3.834,9,ACTIVO
PUBLICIDAD,Masculino,08/12/1985,31,2,16,12,47,35,3.21,3.246,2,DESERTOR
PUBLICIDAD,Masculino,23/05/1983,34,10,50,42,141,118,3.5,3.241,13,GRADUADO
PUBLICIDAD,Masculino,29/09/1985,32,5,28,24,80,68,4.175,3.606,16,ACTIVO
PUBLICIDAD,Masculino,30/06/1987,30,3,6,5,18,15,3.183,3.46,0,DESERTOR
PUBLICIDAD,Masculino,23/10/1991,26,10,63,48,179,137,3.583,3.355,12,ACTIVO
PUBLICIDAD,Masculino,16/08/1991,26,10,68,64,173,161,4.133,4.133,10,GRADUADO
PUBLICIDAD,Masculino,14/08/1993,24,8,19,19,52,52,4.361,4.045,3,ACTIVO
PUBLICIDAD,Masculino,23/11/1985,31,3,28,18,77,50,2.442,2.659,7,DESERTOR
PUBLICIDAD,Masculino,09/07/1988,29,2,8,4,24,12,2.9,2.943,1,DESERTOR
PUBLICIDAD,Masculino,04/11/1993,24,8,51,44,141,122,3.319,3.372,10,ACTIVO
PUBLICIDAD,Masculino,29/03/1986,31,6,47,30,135,85,1.9,2.639,11,ACTIVO
PUBLICIDAD,Masculino,15/08/1989,28,1,5,1,14,3,1.521,1.521,0,DESERTOR
PUBLICIDAD,Masculino,18/12/1990,26,10,59,54,166,151,4.164,3.737,9,GRADUADO
PUBLICIDAD,Masculino,01/04/1998,19,2,5,5,14,14,3.889,3.797,0,ACTIVO
PUBLICIDAD,Masculino,01/04/1998,19,1,5,5,15,15,3.71,3.71,0,ACTIVO
PUBLICIDAD,Masculino,28/03/1993,24,1,8,4,24,12,1.917,2.269,1,DESERTOR
PUBLICIDAD,Masculino,07/02/1995,22,6,35,35,100,100,3.925,3.774,6,ACTIVO
PUBLICIDAD,Femenino,11/11/1988,29,10,57,42,175,122,1.329,3.045,14,DESERTOR
PUBLICIDAD,Femenino,18/01/1950,67,7,41,40,115,112,3.71,3.75,7,ACTIVO
PUBLICIDAD,Femenino,28/10/1993,24,10,62,54,175,152,4.7,3.561,11,GRADUADO
PUBLICIDAD,Femenino,28/10/1993,24,10,62,54,175,152,3.5,3.5,11,GRADUADO
PUBLICIDAD,Femenino,12/11/1984,33,10,34,32,94,88,4.3,4.3,5,GRADUADO
PUBLICIDAD,Femenino,12/11/1984,33,10,34,32,94,88,4,3.787,5,GRADUADO
PUBLICIDAD,Femenino,25/04/1993,24,8,40,38,115,109,3.841,3.933,10,ACTIVO
PUBLICIDAD,Masculino,18/10/1988,29,10,67,54,186,151,4.166,4.166,12,GRADUADO
PUBLICIDAD,Masculino,31/03/1986,31,2,9,0,25,0,1.433,2.031,2,DESERTOR
PUBLICIDAD,Masculino,20/10/1981,36,10,13,13,13,13,4.5,4.5,5,GRADUADO
PUBLICIDAD,Masculino,21/12/1992,24,10,56,50,159,141,3.975,3.682,8,GRADUADO
PUBLICIDAD,Masculino,21/12/1992,24,10,56,50,159,141,4,4,8,GRADUADO
PUBLICIDAD,Femenino,08/06/1991,26,2,8,8,23,23,3.983,4.007,1,DESERTOR
PUBLICIDAD,Femenino,23/09/1981,36,1,10,9,29,27,3.38,3.372,1,DESERTOR
PUBLICIDAD,Masculino,19/05/1988,29,1,5,0,14,0,1.736,1.736,0,DESERTOR
PUBLICIDAD,Masculino,14/06/1996,21,1,5,4,15,12,3.67,3.67,0,ACTIVO
PUBLICIDAD,Masculino,17/04/1980,37,6,11,1,32,3,1.7,2.933,3,DESERTOR
PUBLICIDAD,Masculino,18/03/1995,22,1,9,0,27,0,0,1.235,1,DESERTOR
PUBLICIDAD,Masculino,02/01/1950,67,2,10,7,29,21,2.679,3.497,1,DESERTOR
PUBLICIDAD,Masculino,23/05/1989,28,1,5,0,14,0,1.743,1.743,0,DESERTOR
PUBLICIDAD,Masculino,20/05/1994,23,9,56,48,159,137,2.76,3.477,9,ACTIVO
PUBLICIDAD,Masculino,22/01/1982,35,9,17,17,17,17,3.7,3.395,2,GRADUADO
PUBLICIDAD,Masculino,01/09/1990,27,3,20,18,58,52,3.577,3.425,4,DESERTOR
PUBLICIDAD,Masculino,27/04/1991,26,9,53,49,154,143,4.305,3.852,9,ACTIVO
PUBLICIDAD,Masculino,13/04/1989,28,10,50,49,139,136,4.333,4.333,12,GRADUADO
PUBLICIDAD,Masculino,07/01/1991,26,3,28,16,83,47,1.867,2.507,5,DESERTOR
PUBLICIDAD,Masculino,24/08/1994,23,8,45,41,128,116,3.658,3.663,8,ACTIVO
PUBLICIDAD,Masculino,21/09/1993,24,10,56,52,159,147,4,3.801,8,GRADUADO
PUBLICIDAD,Masculino,21/09/1993,24,10,56,52,159,147,3.666,3.666,8,GRADUADO
PUBLICIDAD,Masculino,16/08/1985,32,9,24,24,24,24,0,0,4,GRADUADO
PUBLICIDAD,Masculino,19/11/1986,30,10,41,40,114,111,3.886,3.773,6,GRADUADO
PUBLICIDAD,Masculino,14/01/1986,31,9,21,21,21,21,3.9,3.921,3,GRADUADO
PUBLICIDAD,Masculino,17/02/1986,31,4,21,16,62,47,3.14,3.174,5,DESERTOR
PUBLICIDAD,Masculino,20/09/1984,33,2,17,6,51,17,2.036,2.579,7,DESERTOR
PUBLICIDAD,Masculino,31/10/1983,34,10,39,33,108,91,4.15,3.513,6,GRADUADO
PUBLICIDAD,Masculino,27/01/1985,32,10,4,4,4,4,3.3,3.488,0,GRADUADO
PUBLICIDAD,Femenino,13/01/1992,25,10,56,50,160,143,3.933,3.541,9,DESERTOR
PUBLICIDAD,Femenino,13/01/1992,25,10,56,50,160,143,4,4,9,DESERTOR
PUBLICIDAD,Masculino,14/05/1998,19,1,5,4,15,12,3.09,3.09,0,ACTIVO
PUBLICIDAD,Masculino,20/01/1992,25,10,58,54,161,151,4.25,3.898,9,GRADUADO
PUBLICIDAD,Masculino,20/01/1992,25,10,58,54,161,151,4,4,9,GRADUADO
PUBLICIDAD,Masculino,14/03/1986,31,2,37,7,104,19,0.675,1.504,7,DESERTOR
PUBLICIDAD,Masculino,20/08/1993,24,1,13,4,38,11,0.89,2.118,2,DESERTOR
PUBLICIDAD,Masculino,12/07/1987,30,1,10,5,28,15,2.1,2.443,1,DESERTOR
PUBLICIDAD,Masculino,18/10/1986,31,10,55,52,141,138,3.995,4.162,11,ACTIVO
PUBLICIDAD,Masculino,25/05/1987,30,3,16,16,45,45,3.477,3.542,3,DESERTOR
PUBLICIDAD,Masculino,15/11/1993,24,2,13,8,38,23,0.8,2.807,2,ACTIVO
PUBLICIDAD,Masculino,17/10/1991,26,1,4,4,11,11,3.727,3.727,0,DESERTOR
PUBLICIDAD,Masculino,14/05/1992,25,1,5,3,14,8,2.786,2.786,0,DESERTOR
PUBLICIDAD,Masculino,24/02/1989,28,10,57,54,160,151,3.833,3.833,10,GRADUADO
PUBLICIDAD,Femenino,12/02/1990,27,2,15,10,44,29,3.313,3.162,2,DESERTOR
PUBLICIDAD,Masculino,28/09/1989,28,1,5,4,15,12,3.67,3.67,0,DESERTOR
PUBLICIDAD,Femenino,05/05/1994,23,2,14,13,40,37,4.442,4.095,5,DESERTOR
PUBLICIDAD,Femenino,19/05/1982,35,10,4,1,4,1,3.6,3.476,0,GRADUADO
PUBLICIDAD,Femenino,28/08/1995,22,2,8,7,24,21,3.2,3.638,1,DESERTOR
PUBLICIDAD,Femenino,27/02/1985,32,10,28,27,78,76,3.55,3.857,6,GRADUADO
PUBLICIDAD,Femenino,31/07/1986,31,10,41,38,114,105,4.35,3.719,7,GRADUADO
PUBLICIDAD,Femenino,09/05/1987,30,10,36,28,101,76,3,3.143,7,GRADUADO
PUBLICIDAD,Femenino,06/05/1987,30,10,45,36,125,101,3.35,3.347,7,GRADUADO
PUBLICIDAD,Femenino,22/11/1991,25,10,55,53,155,149,4.333,4.333,10,GRADUADO
PUBLICIDAD,Femenino,18/08/1989,28,10,51,50,141,138,3.95,4.099,8,GRADUADO
PUBLICIDAD,Femenino,06/09/1997,20,3,15,15,45,45,4.44,4.368,2,ACTIVO
PUBLICIDAD,Femenino,11/01/1989,28,2,8,6,23,17,3.233,3.335,1,DESERTOR
PUBLICIDAD,Femenino,16/03/1995,22,1,8,7,24,21,2.925,3.363,1,DESERTOR
PUBLICIDAD,Femenino,03/08/1990,27,1,10,2,29,5,1.017,1.186,1,DESERTOR
PUBLICIDAD,Femenino,01/08/1990,27,2,24,9,72,27,2.28,2.033,6,DESERTOR
PUBLICIDAD,Femenino,23/09/1993,24,8,45,37,126,106,0,3.353,10,ACTIVO
PUBLICIDAD,Femenino,08/07/1995,22,9,46,45,134,130,4.195,4.038,8,ACTIVO
PUBLICIDAD,Femenino,14/07/1987,30,10,35,32,99,88,3.444,3.729,7,GRADUADO
PUBLICIDAD,Femenino,18/08/1994,23,4,21,21,60,60,3.896,3.95,4,ACTIVO
PUBLICIDAD,Femenino,25/04/1998,19,3,20,18,57,51,3.722,3.705,3,ACTIVO
PUBLICIDAD,Femenino,11/07/1993,24,6,38,32,110,93,3.883,3.599,8,ACTIVO
PUBLICIDAD,Femenino,22/01/1989,28,3,11,5,31,15,2.331,2.947,1,DESERTOR
PUBLICIDAD,Femenino,02/12/1995,21,6,33,32,95,92,4,4.034,6,ACTIVO
PUBLICIDAD,Femenino,20/09/1988,29,10,38,33,98,91,4,4,6,GRADUADO
PUBLICIDAD,Femenino,06/12/1989,27,10,54,54,149,149,4.9,4.9,9,GRADUADO
PUBLICIDAD,Femenino,04/12/1989,27,10,54,54,153,151,4,4,10,GRADUADO
PUBLICIDAD,Femenino,28/12/1992,24,10,54,51,152,145,4.333,4.333,10,GRADUADO
PUBLICIDAD,Femenino,03/12/1991,25,4,21,21,61,61,4.35,4.427,3,ACTIVO
PUBLICIDAD,Masculino,31/03/1978,39,9,21,17,61,48,2.715,3.463,9,DESERTOR
PUBLICIDAD,Masculino,27/02/1980,37,10,30,30,89,89,4.3,4.3,11,GRADUADO
PUBLICIDAD,Femenino,01/11/1993,24,2,16,12,45,34,2.576,3.088,2,DESERTOR
PUBLICIDAD,Masculino,27/10/1986,31,3,27,9,76,25,1.841,2.312,4,DESERTOR
PUBLICIDAD,Masculino,19/10/1987,30,3,20,19,57,55,4.45,4.314,3,ACTIVO
PUBLICIDAD,Masculino,31/01/1982,35,10,48,37,133,102,3.656,3.35,8,GRADUADO
PUBLICIDAD,Masculino,05/12/1989,27,1,5,1,14,2,2.132,2.132,0,DESERTOR
PUBLICIDAD,Masculino,26/08/1988,29,10,40,36,110,99,4.5,3.51,7,GRADUADO
PUBLICIDAD,Masculino,09/07/1996,21,1,5,3,15,9,3.2,3.2,0,DESERTOR
PUBLICIDAD,Masculino,06/05/1988,29,1,8,4,23,11,2.367,2.427,1,DESERTOR
PUBLICIDAD,Masculino,29/05/1990,27,1,6,3,17,9,2.794,2.794,0,DESERTOR
PUBLICIDAD,Masculino,24/08/1989,28,10,48,41,135,115,4.7,3.451,9,GRADUADO
PUBLICIDAD,Masculino,10/06/1990,27,9,45,41,128,116,2.95,3.867,13,DESERTOR
PUBLICIDAD,Masculino,03/07/1990,27,10,63,54,180,151,4.5,4.5,12,GRADUADO
PUBLICIDAD,Masculino,09/03/1988,29,10,56,55,156,153,4.4,3.83,9,GRADUADO
PUBLICIDAD,Masculino,09/03/1988,29,10,56,55,156,153,3.666,3.666,9,GRADUADO
PUBLICIDAD,Masculino,26/01/1990,27,1,5,0,14,0,0.225,0.225,0,DESERTOR
PUBLICIDAD,Masculino,24/01/1986,31,3,15,1,44,3,0.238,1.491,3,DESERTOR
PUBLICIDAD,Masculino,10/10/1992,25,7,41,36,119,104,3.607,3.567,7,ACTIVO
PUBLICIDAD,Masculino,12/06/1996,21,4,23,22,68,65,3.2,3.66,4,ACTIVO
PUBLICIDAD,Masculino,09/09/1994,23,1,6,3,18,9,2.742,2.742,0,DESERTOR
PUBLICIDAD,Masculino,08/10/1990,27,3,26,16,74,44,2.108,2.861,4,DESERTOR
PUBLICIDAD,Masculino,29/05/1992,25,9,57,41,168,123,2.325,3.174,11,ACTIVO
PUBLICIDAD,Masculino,21/04/1991,26,10,52,49,145,136,2.822,3.685,9,GRADUADO
PUBLICIDAD,Masculino,21/04/1991,26,10,52,49,145,136,4,4,9,GRADUADO
PUBLICIDAD,Masculino,17/01/1998,19,3,16,13,47,38,3.719,3.489,3,ACTIVO
PUBLICIDAD,Masculino,06/08/1983,34,5,16,2,41,5,3.15,2.747,3,DESERTOR
PUBLICIDAD,Masculino,08/06/1994,23,3,20,18,58,53,3.042,3.555,3,ACTIVO
PUBLICIDAD,Masculino,12/02/1993,24,10,59,52,167,147,4,3.709,9,GRADUADO
PUBLICIDAD,Masculino,12/02/1993,24,10,59,52,167,147,4.166,4.166,9,GRADUADO
PUBLICIDAD,Masculino,03/07/1993,24,10,52,52,147,147,3,4.041,8,GRADUADO
PUBLICIDAD,Masculino,03/07/1993,24,10,52,52,147,147,3.5,3.5,8,GRADUADO
PUBLICIDAD,Masculino,22/05/1988,29,2,4,0,11,0,0.832,2.677,0,DESERTOR
PUBLICIDAD,Femenino,07/07/1995,22,5,30,28,87,81,3.832,3.766,6,ACTIVO
PUBLICIDAD,Masculino,09/03/1991,26,2,9,9,26,26,3.838,3.774,1,DESERTOR
PUBLICIDAD,Masculino,02/05/1998,19,1,9,8,27,24,3.6,3.544,1,DESERTOR
PUBLICIDAD,Masculino,01/07/1991,26,4,18,4,49,12,0.645,2.47,4,DESERTOR
PUBLICIDAD,Masculino,21/04/1990,27,5,44,24,129,70,0.825,2.591,10,DESERTOR
PUBLICIDAD,Masculino,13/05/1992,25,3,22,18,65,53,3.817,3.288,6,ACTIVO
PUBLICIDAD,Femenino,09/03/1986,31,9,4,4,4,4,3.6,3.82,0,GRADUADO
PUBLICIDAD,Femenino,16/12/1988,28,10,61,52,172,147,3.214,3.612,11,DESERTOR
PUBLICIDAD,Femenino,16/12/1988,28,10,61,52,172,147,3.666,3.666,11,DESERTOR
PUBLICIDAD,Femenino,08/03/1990,27,10,68,53,190,150,3.45,3.515,12,GRADUADO
PUBLICIDAD,Femenino,08/03/1990,27,10,68,53,190,150,3.666,3.666,12,GRADUADO
PUBLICIDAD,Femenino,31/05/1992,25,6,34,32,98,92,3.85,3.692,9,ACTIVO
PUBLICIDAD,Femenino,04/04/1994,23,4,23,23,66,66,4.114,4.234,3,ACTIVO
PUBLICIDAD,Femenino,17/01/1995,22,8,41,40,117,113,4.185,4.126,8,ACTIVO
PUBLICIDAD,Femenino,02/06/1985,32,10,33,31,92,88,3.45,3.802,9,GRADUADO
PUBLICIDAD,Femenino,08/07/1998,19,3,5,5,15,15,4.26,4.123,0,ACTIVO
PUBLICIDAD,Femenino,08/07/1998,19,2,10,10,30,30,4.02,4.055,1,ACTIVO
PUBLICIDAD,Femenino,04/05/1987,30,3,28,11,83,32,1.15,2.67,8,DESERTOR
PUBLICIDAD,Femenino,01/01/1991,26,10,63,54,175,151,3.5,2.875,11,GRADUADO
PUBLICIDAD,Femenino,15/11/1986,31,10,37,28,102,79,3.85,3.36,14,GRADUADO
PUBLICIDAD,Femenino,23/04/1994,23,1,4,0,12,0,0.45,0.45,0,DESERTOR
PUBLICIDAD,Femenino,10/03/1989,28,10,63,53,169,145,3.5,3.209,17,ACTIVO
PUBLICIDAD,Femenino,23/09/1995,22,9,48,45,143,133,3.755,3.93,8,ACTIVO
PUBLICIDAD,Femenino,07/05/1995,22,10,52,50,151,146,3.267,3.734,9,ACTIVO
PUBLICIDAD,Femenino,14/02/1988,29,9,25,24,25,24,3.75,3.783,4,GRADUADO
PUBLICIDAD,Femenino,02/12/1993,23,5,30,26,87,75,3.625,3.588,5,ACTIVO
PUBLICIDAD,Masculino,10/07/1996,21,1,10,8,30,24,3.2,3.105,1,DESERTOR
PUBLICIDAD,Masculino,17/01/1998,19,1,5,0,15,0,1.37,1.37,0,ACTIVO
PUBLICIDAD,Masculino,16/07/1988,29,10,41,37,113,102,3.5,3.443,11,GRADUADO
PUBLICIDAD,Masculino,14/10/1992,25,1,5,3,14,9,3.393,3.393,0,DESERTOR
PUBLICIDAD,Masculino,10/12/1983,33,10,32,31,89,86,3.65,3.567,5,GRADUADO
PUBLICIDAD,Masculino,02/11/1990,27,1,4,0,12,0,1.575,1.575,0,DESERTOR
PUBLICIDAD,Masculino,05/04/1988,29,1,3,0,8,0,1.363,2.03,0,DESERTOR
PUBLICIDAD,Masculino,19/01/1986,31,9,53,48,146,132,4.242,4.242,12,DESERTOR
PUBLICIDAD,Masculino,19/06/1986,31,3,16,9,46,27,1.288,2.635,5,DESERTOR
PUBLICIDAD,Masculino,07/02/1988,29,10,31,28,87,77,4,3.474,6,GRADUADO
PUBLICIDAD,Masculino,20/11/1995,21,3,3,0,9,0,2.683,4.001,0,DESERTOR
PUBLICIDAD,Masculino,26/12/1991,25,10,54,54,151,151,4.166,4.166,10,GRADUADO
PUBLICIDAD,Masculino,13/09/1996,21,3,30,14,87,42,1.068,2.697,5,ACTIVO
PUBLICIDAD,Masculino,12/08/1990,27,10,68,57,188,157,3.5,3.612,14,ACTIVO
PUBLICIDAD,Masculino,04/01/1992,25,3,21,17,59,47,2.588,3.297,5,DESERTOR
PUBLICIDAD,Masculino,20/10/1978,39,10,33,25,60,45,4.14,3.558,9,GRADUADO
PUBLICIDAD,Masculino,20/10/1978,39,10,33,25,60,45,3,3,9,GRADUADO
PUBLICIDAD,Masculino,06/11/1995,22,3,19,17,55,49,3.215,3.468,3,ACTIVO
PUBLICIDAD,Masculino,07/07/1981,36,6,5,0,13,0,1.254,3.192,0,DESERTOR
PUBLICIDAD,Masculino,10/07/1990,27,3,19,18,56,53,4.414,3.983,3,ACTIVO
